YEAR,MONTH,AREA_ID,AREA,DISTRICT_ID,DISTRICT,SITE,store,SITE_DES,LOCATION,PART_NO,PROD_DES,PART_STATUS,CL_BAL, SEL_CASH_PRICE ,PROD_FAMILY,PROD_FAMILY_DES,CAT -01 ,COMMODITY,COM_DES,BRAND_CODE,BRAND_DES, MRP , MOP , Current Discount % ,COMMENTS / DISCOUNT GUIDELINE
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,MID-MJ-KM6001W,MIDEA KITCHEN MACHINE 600W - MJ-KM6001W,A,1," 39,999.00 ",PF024,KITCHENAPP -SMALL KITCHEN APPLIANCE,,2GA61,MIDEA KITCHEN APPLANCES,BR289,MIDEA," 39,999 "," 29,999 ", 0 , Provide additional 30% for display units and total upto 80% for damage units 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,RTNWH,MOTOR,SEWING M M/WZE 12/13,L,1," 7,699.00 ",PF121,MACHINE MOTOR,,2G042,MACHINE MOTORS,BR013,GENERAL MERCHANDISE," 7,699 "," 1,925 ", 1 , -   
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,NCPDG-FP240,36305-OMEGA DELUXE GRANITE-FRY PAN 240 MM,O,2," 4,599.00 ",PF101,KITCHENAPP - NON STICK COOKWARE,,2G460,PRESTIGE NON STICK COOKWARE,BR037,PRESTIGE," 4,599 "," 3,679 ", 0 , Provide additional 30% for display units and total upto 80% for damage units 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,NCPO-FP250,30715-FRY PAN 250 MM,O,2," 4,199.00 ",PF101,KITCHENAPP - NON STICK COOKWARE,,2G460,PRESTIGE NON STICK COOKWARE,BR037,PRESTIGE," 4,199 "," 3,695 ", 0 , Provide additional 30% for display units and total upto 80% for damage units 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,OF-COMT-S-S,COMPUTER TABLE SMALL,L,1," 16,299.00 ",PF181,FURNITURE -  OFFICE,,2GFM8,MODULAR OFF TAB FAC,BR044,SINGER," 16,299 ", -   , -   , 50% offered for L and O locations Based on the condition go further with 10% portions 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,OXY-FACEMASK,OXYPURA CARE FACE MASK,A,2, 200.00 ,PF194,FACE MASK,,2G807,OXYPURA FACE MASK,BR198,OXYPURA, 200 , -   , -   , -   
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,PCR-FP20-249,PRESTIGE CERAGLIDE NSTK FRYPAN 20CM BLUE,O,1," 2,799.00 ",PF101,KITCHENAPP - NON STICK COOKWARE,,2G460,PRESTIGE NON STICK COOKWARE,BR037,PRESTIGE," 2,799 "," 2,379 ", 0 , Provide additional 30% for display units and total upto 80% for damage units 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,PF-ENVISION-BL-S,ENVISION Plastic Chair - Black Color,A,1," 4,399.00 ",PF306,FURNITURE-PLASTIC - PHOENIX,,2GLP1,PLASTIC FURN - LOC,BR044,SINGER," 4,399 "," 3,959 ", 0 ," active location extra 10%, increase based on the condition "
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,PMG-TEON,PRESTIGE TEON 3 SS JARS MIXER GRIND,O,1," 14,499.00 ",PF184,KITCHENAPP-GRINDERS & BLENDERS,,2G768,PRESTIGE GRINDERS & BLENDERS,BR037,PRESTIGE," 14,499 "," 5,800 ", 1 , Provide additional 30% for display units and total upto 80% for damage units 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,PN-DH-3JP2WK,PANASONIC INSTANT SHOWER HEATER WITH PUMP,L,1," 89,999.00 ",PF085,INSTANT SHOWER HEATERS,,2G899,PANASONIC WATER GEYZERS,BR171,PANASONIC," 89,999 "," 44,999 ", 1 ," If damaged but still sellable - can go up to 60% , not in a sellable condition (completely damaged) 70% - need proof "
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,SLE32E930,"SINGER 32"" HD TELEVISION SLE32E930",A,3," 69,999.00 ",PF093,TELEVISIONS - LED,,2G476,SINGER LED TELEVISON,BR044,SINGER," 69,999 "," 29,999 ", 1 , Up to 70% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTCLOSE,SLE32G690,SINGER VISTA 32 HD ANDROID SMART TV,A,1," 43,999.00 ",PF093,TELEVISIONS - LED,,2G606,SINGER 3D & SMART TV,BR044,SINGER," 43,999 "," 33,999 ", 0 , Up to 50% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,PN-TH-32J401N,PANASONIC 32 LED TELEVISION TH-32J401N,L,1," 27,999.00 ",PF093,TELEVISIONS - LED,,2G903,PANASONIC LED TELEVISON,BR171,PANASONIC," 27,999 ", -   , -   , Up to 30% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,PN-TH-32M402N,Panasonic 32 HD Television (TH-32M402N),A,3," 69,499.00 ",PF093,TELEVISIONS - LED,,2G903,PANASONIC LED TELEVISON,BR171,PANASONIC," 69,499 "," 43,437 ", 0 , Up to 40%  
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,R-BWS-02,Regnis Whistling Kettle,A,1," 3,799.00 ",PF109,KITCHENAPP-JUG KETTLE,,2G700,REGNIS KITCHEN APPLIANCES,BR134,REGNIS," 3,799 "," 3,609 ", 0 , Provide additional 30% for display units and total upto 80% for damage units 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,R-FGAQ010,REGNIS VACUUM FLASK (1L),O,1," 2,699.00 ",PF162,KITCHENAPP-FLASK,,2G780,REGNIS FLASK,BR134,REGNIS," 2,699 "," 1,080 ", 1 , Provide additional 30% for display units and total upto 80% for damage units 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,RCW-1018,SINGER RICE COOKER RED - 1.8 L,O,1," 11,799.00 ",PF036,KITCHENAPP-RICE COOKERS,,2G197,SINGER RICE COOKERS,BR044,SINGER," 11,799 "," 4,720 ", 1 , Provide additional 30% for display units and total upto 80% for damage units 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,RCW-1528,SINGER RICE COOKER BLUE 2 8L,O,1," 14,899.00 ",PF036,KITCHENAPP-RICE COOKERS,,2G197,SINGER RICE COOKERS,BR044,SINGER," 14,899 "," 5,960 ", 1 , Provide additional 30% for display units and total upto 80% for damage units 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,RIYLTA-MF12V4,RIYELTA MOTOR CYCLE BATTERY 2W MF12V4,A,1," 10,500.00 ",PF237,MOTOR CYCLE BATTERY,,2G965,RIYELTA MOTOR CYCLE BATTERY,BR271,RIYELTA," 10,500 ", -   , -   , -   
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,RIYLTA-MF12V51A,RIYELTA MOTOR CYCLE BATTERY 2W MF12V5.1A,A,1," 12,300.00 ",PF237,MOTOR CYCLE BATTERY,,2G965,RIYELTA MOTOR CYCLE BATTERY,BR271,RIYELTA," 12,300 ", -   , -   , -   
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,RIYLTA-MF12V53B,RIYELTA MOTOR CYCLE BATTERY 2W MF12V5.3B,A,1," 11,900.00 ",PF237,MOTOR CYCLE BATTERY,,2G965,RIYELTA MOTOR CYCLE BATTERY,BR271,RIYELTA," 11,900 ", -   , -   , -   
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,RMG-3JAR550,REGNIS 3JAR MIXER GRINDER 550W,O,1," 21,999.00 ",PF184,KITCHENAPP-GRINDERS & BLENDERS,,2G772,REGNIS  GRINDERS & BLENDERS,BR134,REGNIS," 21,999 "," 8,800 ", 1 , Provide additional 30% for display units and total upto 80% for damage units 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,SAS-18V-INV,"SINGER AIR CONDITIONER - INVERTER 18,000 BTU",A,1," 289,999.00 ",PF001,AIR CONDITIONERS,,2G189,SINGER AIR CONDITIONERS,BR044,SINGER," 289,999 "," 139,199 ", 1 , OBSOLETE - OFFER FLAT 80% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,SBI-60M19-T,SINGER T-SHAPE HOOD 60CM,A,1," 48,499.00 ",PF148,BUILT IN PRODUCTS,,2G711,SINGER BUILT IN PRODUCTS,BR044,SINGER," 48,499 "," 38,799 ", 0 , -   
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,SDV3605K,SINGER DVD PLAYER,A,1," 16,799.00 ",PF012,DVD,,2G190,SINGER DVD,BR044,SINGER," 16,799 ", -   , -   , 1 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,SHAKE-X10D,SONY SHAKE X-10D AUDIO HI FI SYSTEM,O,1," 380,999.00 ",PF002,AUDIOS,,2G224,SONY AUDIO,BR047,SONY," 380,999 "," 114,300 ", 1 , 1 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,SIN-BS30,SINGER Rechargeable Portable Speaker,L,1," 37,999.00 ",PF002,AUDIOS,,2G175,SINGER AUDIO,BR044,SINGER," 37,999 "," 11,400 ", 1 ," Rs.8,500/- Special Price "
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,SIN-PR-K340,SINGER FULL HD ANDROID SMART PROJECTOR,A,1," 40,490.00 ",PF255,SMART PROJECTORS,,2GB38,SINGER SMART PROJECTORS,BR044,SINGER," 40,490 "," 30,900 ", 0 ," Displayed/Unboxed - 15% Additional Discount, Considering the severity of the damage (battery issues, display damage, and scratch marks), a discount of 50% to 70%, Parts missing (Cable, Adapter) Upto 50% - 60% Discount.  "
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,SIN-PSVX938N,SINGER PORTABLE PARTY SPEAKER 30W VX938N,A,1," 29,999.00 ",PF002,AUDIOS,,2G175,SINGER AUDIO,BR044,SINGER," 29,999 "," 22,499 ", 0 ," Rs.18,500/- Special Price "
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,SIN-PSVX938N,SINGER PORTABLE PARTY SPEAKER 30W VX938N,A,1," 29,999.00 ",PF002,AUDIOS,,2G175,SINGER AUDIO,BR044,SINGER," 29,999 "," 22,499 ", 0 ," Rs.18,500/- Special Price "
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,SIN-VAC8515,SINGER VACCUM CLEANER(SVC8515CU),O,1," 18,999.00 ",PF044,VACCUM CLEANERS,,2G521,SINGER VACCUM CLEANER,BR044,SINGER," 18,999 "," 11,399 ", 0 , -   
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,SIS277CU,SINGER STEAM IRON,L,1," 8,999.00 ",PF023,IRONS,,2G416,SINGER STEAM IRON,BR044,SINGER,#N/A,#N/A,#N/A,#N/A
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,PRODUCTRELEASE,SL-ECO192-TG,"SISIL ECO REFRIGERATOR - 2 DOORS, 185L (GOLD)",A,1," 107,999.00 ",PF035,REFRIGERATORS,,2G220,SISIL REFRIGIRATOR,BR045,SISIL," 107,999 "," 89,639 ", 0 , EOL - Offer Flat 25% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,SL-ECO255,SISIL NO FROST REF ECO255,O,1," 109,899.00 ",PF035,REFRIGERATORS,,2G398,SISIL REFRIGIRATOR NO FROST,BR045,SISIL," 109,899 "," 82,424 ", 0 , Obsolete - Offer flat 80% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,SL-ECO55-SV,Sisil ECO Refrigerator - Silver - 144L,A,1," 79,999.00 ",PF035,REFRIGERATORS,,2G220,SISIL REFRIGIRATOR,BR045,SISIL," 79,999 "," 74,999 ", 0 , EOL - Offer Flat 25% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,SL-ECO55-SV,Sisil ECO Refrigerator - Silver - 144L,A,2," 79,999.00 ",PF035,REFRIGERATORS,,2G220,SISIL REFRIGIRATOR,BR045,SISIL," 79,999 "," 74,999 ", 0 , EOL - Offer Flat 25% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTCLOSE,SL-ECO72,SISIL DIRECT COOL REF-ECO72,L,1," 94,999.00 ",PF035,REFRIGERATORS,,2G220,SISIL REFRIGIRATOR,BR045,SISIL," 94,999 "," 50,349 ", 0 , Obsolete - Offer flat 80% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,SL-PB-426,SISIL MASTERBLEND BLENDER,O,1," 14,899.00 ",PF184,KITCHENAPP-GRINDERS & BLENDERS,,2G767,SISIL GRINDERS & BLENDERS,BR045,SISIL," 14,899 "," 7,450 ", 1 , Provide additional 30% for display units and total upto 80% for damage units 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,SL-PSM-8017,SISIL HAND MIXER WITH BOWL-NEW,A,1," 15,999.00 ",PF024,KITCHENAPP -SMALL KITCHEN APPLIANCE,,2G219,SISIL KITCHEN APPLIANCES,BR045,SISIL," 15,999 "," 6,400 ", 1 , Provide additional 30% for display units and total upto 80% for damage units 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,SL-S203,SISIL T/TOP GAS COKR,O,2," 20,199.00 ",PF041,KITCHENAPP-TABLE TOP GAS COOKERS,,2G217,SISIL TABLE TOP,BR045,SISIL," 20,199 "," 12,119 ", 0 , Provide additional 30% for display units and total upto 80% for damage units 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,SL-TF313,SISIL TABLE FAN,A,1," 15,399.00 ",PF016,FANS,,2G436,SISIL TABLE FAN,BR045,SISIL," 15,399 "," 8,469 ", 0 ," EOL - Upto 50%. For damaged units, a discount of up to 70% may be considered based on the condition "
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,SLE24B2520,SINGER 24 LED TV - 24B2520,O,1," 26,999.00 ",PF093,TELEVISIONS - LED,,2G476,SINGER LED TELEVISON,BR044,SINGER," 26,999 "," 8,100 ", 1 , Up to 70% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,RTNWH,SLE24E610,SINGER 24 LED TV,O,1," 11,999.00 ",PF093,TELEVISIONS - LED,,2G476,SINGER LED TELEVISON,BR044,SINGER," 11,999 ", -   , -   , Up to 70% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,SLE32D1800,SINGER 32 LED TV,O,2," 23,999.00 ",PF093,TELEVISIONS - LED,,2G476,SINGER LED TELEVISON,BR044,SINGER," 23,999 ", -   , -   , Up to 70% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,SLE32D3010TC,SINGER 32 HD LED TELEVISION,O,2," 27,999.00 ",PF093,TELEVISIONS - LED,,2G476,SINGER LED TELEVISON,BR044,SINGER," 27,999 ", -   , -   , Up to 70% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,SLE32D5000,SINGER 32 HD TELEVISION,O,1," 27,999.00 ",PF093,TELEVISIONS - LED,,2G476,SINGER LED TELEVISON,BR044,SINGER," 27,999 ", -   , -   , Up to 70% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTCLOSE,SLE32E710,SINGER 32LED TV,O,1," 21,999.00 ",PF093,TELEVISIONS - LED,,2G476,SINGER LED TELEVISON,BR044,SINGER," 21,999 ", -   , -   , Up to 70% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,RTNWH,SLE32E710,SINGER 32LED TV,O,1," 21,999.00 ",PF093,TELEVISIONS - LED,,2G476,SINGER LED TELEVISON,BR044,SINGER," 21,999 ", -   , -   , Up to 70% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,SLE32E910,SINGER 32 HD LED TV,O,3," 27,999.00 ",PF093,TELEVISIONS - LED,,2G476,SINGER LED TELEVISON,BR044,SINGER," 27,999 "," 22,999 ", 0 , Up to 70% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,SLE32E920,"SINGER 32"" LED TV HD SLE32E920",O,2," 27,999.00 ",PF093,TELEVISIONS - LED,,2G476,SINGER LED TELEVISON,BR044,SINGER," 27,999 ", -   , -   , Up to 70% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,SLE32E930,"SINGER 32"" HD TELEVISION SLE32E930",A,2," 69,999.00 ",PF093,TELEVISIONS - LED,,2G476,SINGER LED TELEVISON,BR044,SINGER," 69,999 "," 29,999 ", 1 , Up to 70% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,TCL65C655,"TCL 65"" 4K HDR QLED GOOGLE TV C655",A,2," 329,999.00 ",PF093,TELEVISIONS - LED,,2G477,TCL LED TELEVISON,BR051,TCL," 329,999 "," 234,999 ", 0 , Up to 40% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,SLE40D4000,SINGER 40 HD LED TELEVISION,O,1," 59,999.00 ",PF093,TELEVISIONS - LED,,2G476,SINGER LED TELEVISON,BR044,SINGER," 59,999 ", -   , -   , Up to 70% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,SLE40D600A,SINGER 40 FULL HD TELEVISION,A,2," 79,999.00 ",PF093,TELEVISIONS - LED,,2G476,SINGER LED TELEVISON,BR044,SINGER," 79,999 "," 49,999 ", -   ," If salable up to 50%, if reverted up to 60% "
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,SLE40D600A,SINGER 40 FULL HD TELEVISION,A,1," 79,999.00 ",PF093,TELEVISIONS - LED,,2G476,SINGER LED TELEVISON,BR044,SINGER," 79,999 "," 49,999 ", -   ," If salable up to 50%, if reverted up to 60% "
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,SLE40E810C,SINGER 40 FULL HD FULL SCREEN TV,A,1," 54,999.00 ",PF093,TELEVISIONS - LED,,2G476,SINGER LED TELEVISON,BR044,SINGER," 54,999 ", -   , -   , Up to 70% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTCLOSE,SLE43G790,"SINGER VISTA 43"" FULL HD GOOGLE SMART TV SLE43G790",L,1," 65,999.00 ",PF093,TELEVISIONS - LED,,2G606,SINGER 3D & SMART TV,BR044,SINGER," 65,999 ", -   , -   , Up to 70% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,SLE43G890,SINGER 43 FHD GOOGLE SMART TELEVISION,A,1," 124,999.00 ",PF093,TELEVISIONS - LED,,2G476,SINGER LED TELEVISON,BR044,SINGER," 124,999 "," 74,999 ", 0 ," If damaged, give up to 60% "
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,SLE43G890,SINGER 43 FHD GOOGLE SMART TELEVISION,A,5," 124,999.00 ",PF093,TELEVISIONS - LED,,2G476,SINGER LED TELEVISON,BR044,SINGER," 124,999 "," 74,999 ", 0 ," If damaged, give up to 60% "
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,SLE55GENR,SINGER 55 4K HDR GOOGLE TV (SLE55GENR),A,1," 209,999.00 ",PF093,TELEVISIONS - LED,,2G606,SINGER 3D & SMART TV,BR044,SINGER," 209,999 "," 149,999 ", 0 ," Maximum discount systemized, if the product is damaged give additional 10% "
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,SMGUA32T4400,SAMSUNG 32 SMART TV,L,1," 69,999.00 ",PF093,TELEVISIONS - LED,,2G457,SAMSUNG LED TELEVISION,BR041,SAMSUNG," 69,999 "," 49,999 ", 0 , -   
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,DISPLAY,SMW823AY7,SINGER 23L MICROWAVE,A,1," 45,499.00 ",PF026,KITCHENAPP-MICROWAVE OVEN,,2G195,SINGER MICRO WAVE OVEN,BR044,SINGER," 45,499 "," 38,674 ", 0 , Provide additional 30% for display units and total upto 80% for damage units 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,PRODUCTRELEASE,SRS-XV500,SONY XV500 X-SERIES WIRELESS PARTY SPEAKER,A,1," 213,399.00 ",PF002,AUDIOS,,2G224,SONY AUDIO,BR047,SONY," 213,399 "," 170,719 ", 0 , 0 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,STT-200K,GAS COOKER DOUBLE BURNER,O,1," 14,899.00 ",PF041,KITCHENAPP-TABLE TOP GAS COOKERS,,2G200,SINGER TABLE TOP,BR044,SINGER," 14,899 "," 7,450 ", 1 , Provide additional 30% for display units and total upto 80% for damage units 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,SW-ST19025BLK,SWAN ELEGANCE 4 SLICE TOASTER - ST19025BLK,A,1," 24,999.00 ",PF024,KITCHENAPP -SMALL KITCHEN APPLIANCE,,2G852,SWAN KITCHEN APPLIANCES,BR216,SWAN," 24,999 "," 13,749 ", 0 , Provide additional 30% for display units and total upto 80% for damage units 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,SWH-118EP,SINGER INSTANT HEATER SHOWER,L,2," 54,999.00 ",PF085,INSTANT SHOWER HEATERS,,2G163,SINGER WATER GEYZERS,BR044,SINGER," 54,999 "," 32,999 ", 0 ," If damaged but still sellable - can go up to 60% , not in a sellable condition (completely damaged) 70% - need proof "
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,RTNWH,SWH-338EP,SINGER HIGH POWER HOT WATER SHOWER,A,1," 59,999.00 ",PF085,INSTANT SHOWER HEATERS,,2G163,SINGER WATER GEYZERS,BR044,SINGER," 59,999 ", -   , -   ," If damaged but still sellable - can go up to 60% , not in a sellable condition (completely damaged) 70% - need proof "
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,SWM-FA70R,SINGER FULLY AUTO WASHING MACHINE-T,A,1," 89,999.00 ",PF047,WASHING MACHINE,,2G389,SINGER AUTO WASHING MACHINE,BR044,SINGER," 89,999 "," 69,999 ", 0 , EOL : if damaged or discolored offer upto additonal 30% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,SWM-FA70R,SINGER FULLY AUTO WASHING MACHINE-T,A,1," 89,999.00 ",PF047,WASHING MACHINE,,2G389,SINGER AUTO WASHING MACHINE,BR044,SINGER," 89,999 "," 69,999 ", 0 , EOL : if damaged or discolored offer upto additonal 30% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTCLOSE,SWM-FA70R,SINGER FULLY AUTO WASHING MACHINE-T,A,3," 89,999.00 ",PF047,WASHING MACHINE,,2G389,SINGER AUTO WASHING MACHINE,BR044,SINGER," 89,999 "," 69,999 ", 0 , EOL : if damaged or discolored offer upto additonal 30% 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,FIO,SWT-6SA,SINGER WASHING M/C,O,1," 25,699.00 ",PF047,WASHING MACHINE,,2G203,SINGER WASHINE MACHINE,BR044,SINGER," 25,699 "," 12,849 ", 1 , EOL 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,NORMAL,SXLC7371K,SINGER MINI HI FI SYSTEM,L,1," 62,999.00 ",PF002,AUDIOS,,2G175,SINGER AUDIO,BR044,SINGER," 62,999 "," 18,900 ", 1 , 1 
2026,7,17,NORTH REGION CENTRAL  AREA,3255,GAMPOLA  DISTRICT,BFI01,SHOP,HATTON,REVERTS,TCL43S5400,"TCL 43""  FULL HD GOOGLE SMART TV - TCL43S5400",A,1," 124,999.00 ",PF093,TELEVISIONS - LED,,2G477,TCL LED TELEVISON,BR051,TCL," 124,999 "," 89,999 ", 0 , Up to 40% 
